SESSION_ID,CONSUMED_QUANTITY,DESCRIPTION
44100002329,3,LSHFO 0.5
44100002329,,LSMGO 0.5
44100002333,,ULSMGO 0.1
44100002333,5,LSHFO 0.5
44100002333,,LSMGO 0.5
44100002341,,ULSMGO 0.1
44100002341,,LSHFO 0.5
44100002341,,LSMGO 0.5
44100002346,,ULSMGO 0.1
44100002346,2,LSHFO 0.5
44100002346,,LSMGO 0.5
44100002348,,ULSMGO 0.1
44100002348,,LSHFO 0.5
44100002348,,LSMGO 0.5
44100002352,,ULSMGO 0.1
44100002352,2,LSHFO 0.5
44100002352,,LSMGO 0.5
44100002356,,ULSMGO 0.1
44100002356,,LSHFO 0.5
44100002356,,LSMGO 0.5
44100002360,,ULSMGO 0.1
44100002360,1,LSHFO 0.5
44100002360,,LSMGO 0.5
44100002365,,ULSMGO 0.1
44100002365,23,LSHFO 0.5
44100002365,,LSMGO 0.5
44100002367,,ULSMGO 0.1
44100002367,42,LSHFO 0.5
44100002367,,LSMGO 0.5
44100002369,,ULSMGO 0.1
44100002369,45,LSHFO 0.5
44100002369,,LSMGO 0.5
44100002384,,ULSMGO 0.1
44100002384,41,LSHFO 0.5
44100002384,,LSMGO 0.5
44100002386,,ULSMGO 0.1
44100002386,41,LSHFO 0.5
44100002386,,LSMGO 0.5
44100002388,,ULSMGO 0.1
44100002388,41,LSHFO 0.5
44100002388,,LSMGO 0.5
44100002390,,ULSMGO 0.1
44100002390,41,LSHFO 0.5
44100002390,,LSMGO 0.5
44100002392,,ULSMGO 0.1
44100002392,41,LSHFO 0.5
44100002392,,LSMGO 0.5
44100002394,,ULSMGO 0.1
44100002394,48,LSHFO 0.5
44100002394,,LSMGO 0.5
44100002396,,ULSMGO 0.1
44100002396,47,LSHFO 0.5
44100002396,,LSMGO 0.5
44100002398,,ULSMGO 0.1
44100002398,48,LSHFO 0.5
44100002398,,LSMGO 0.5
44100002400,,ULSMGO 0.1
44100002400,53,LSHFO 0.5
44100002400,,LSMGO 0.5
44100002402,,ULSMGO 0.1
44100002402,58,LSHFO 0.5
44100002402,,LSMGO 0.5
44100002404,,ULSMGO 0.1
44100002404,49,LSHFO 0.5
44100002404,,LSMGO 0.5
44100002406,,ULSMGO 0.1
44100002406,56,LSHFO 0.5
44100002406,,LSMGO 0.5
44100002408,,ULSMGO 0.1
44100002408,60,LSHFO 0.5
44100002408,,LSMGO 0.5
44100002411,,ULSMGO 0.1
44100002411,44,LSHFO 0.5
44100002411,,LSMGO 0.5
44100002413,,ULSMGO 0.1
44100002413,63,LSHFO 0.5
44100002413,,LSMGO 0.5
44100002415,,ULSMGO 0.1
44100002415,55,LSHFO 0.5
44100002415,,LSMGO 0.5
44100002417,,ULSMGO 0.1
44100002417,61,LSHFO 0.5
44100002417,,LSMGO 0.5
44100002419,,ULSMGO 0.1
44100002419,52,LSHFO 0.5
44100002419,,LSMGO 0.5
44100002421,,ULSMGO 0.1
44100002421,54,LSHFO 0.5
44100002421,,LSMGO 0.5
44100002423,,ULSMGO 0.1
44100002423,56,LSHFO 0.5
44100002423,,LSMGO 0.5
44100002425,,ULSMGO 0.1
44100002425,53,LSHFO 0.5
44100002425,,LSMGO 0.5
44100002427,,ULSMGO 0.1
44100002427,53,LSHFO 0.5
44100002427,,LSMGO 0.5
44100002429,,ULSMGO 0.1
44100002429,51,LSHFO 0.5
44100002429,,LSMGO 0.5
44100002431,,ULSMGO 0.1
44100002431,48,LSHFO 0.5
44100002431,,LSMGO 0.5
44100002433,,ULSMGO 0.1
44100002433,51,LSHFO 0.5
44100002433,,LSMGO 0.5
44100002435,,ULSMGO 0.1
44100002435,50,LSHFO 0.5
44100002435,,LSMGO 0.5
44100002437,,ULSMGO 0.1
44100002437,33,LSHFO 0.5
44100002437,,LSMGO 0.5
44100002445,,ULSMGO 0.1
44100002445,6,LSHFO 0.5
44100002445,,LSMGO 0.5
44100002449,0,ULSMGO 0.1
44100002449,0,LSHFO 0.5
44100002449,0,LSMGO 0.5
44100002453,,ULSMGO 0.1
44100002453,1.6,LSHFO 0.5
44100002453,,LSMGO 0.5
44100002457,0,ULSMGO 0.1
44100002457,0,LSHFO 0.5
44100002457,0,LSMGO 0.5
44100002461,,ULSMGO 0.1
44100002461,1.6,LSHFO 0.5
44100002461,,LSMGO 0.5
44100002465,0,ULSMGO 0.1
44100002465,0,LSHFO 0.5
44100002465,0,LSMGO 0.5
44100002469,,ULSMGO 0.1
44100002469,1.6,LSHFO 0.5
44100002469,,LSMGO 0.5
44100002474,,ULSMGO 0.1
44100002474,,LSHFO 0.5
44100002474,,LSMGO 0.5
44100002478,,ULSMGO 0.1
44100002478,0.8,LSHFO 0.5
44100002478,,LSMGO 0.5
44100002483,,ULSMGO 0.1
44100002483,0.8,LSHFO 0.5
44100002483,,LSMGO 0.5
44100002489,,ULSMGO 0.1
44100002489,0.8,LSHFO 0.5
44100002489,,LSMGO 0.5
44100002493,,ULSMGO 0.1
44100002493,,LSHFO 0.5
44100002493,,LSMGO 0.5
44100002497,,ULSMGO 0.1
44100002497,0.6,LSHFO 0.5
44100002497,,LSMGO 0.5
44100002501,,ULSMGO 0.1
44100002501,,LSHFO 0.5
44100002501,,LSMGO 0.5
44100002505,,ULSMGO 0.1
44100002505,0.6,LSHFO 0.5
44100002505,,LSMGO 0.5
44100002509,,ULSMGO 0.1
44100002509,0.6,LSHFO 0.5
44100002509,,LSMGO 0.5
44100002515,,ULSMGO 0.1
44100002515,2,LSHFO 0.5
44100002515,,LSMGO 0.5
44100002520,,ULSMGO 0.1
44100002520,,LSHFO 0.5
44100002520,,LSMGO 0.5
44100002524,,ULSMGO 0.1
44100002524,0.6,LSHFO 0.5
44100002524,,LSMGO 0.5
44100002528,,ULSMGO 0.1
44100002528,7,LSHFO 0.5
44100002528,,LSMGO 0.5
44100002534,,ULSMGO 0.1
44100002534,1.2,LSHFO 0.5
44100002534,,LSMGO 0.5
44100002538,,ULSMGO 0.1
44100002538,,LSHFO 0.5
44100002538,,LSMGO 0.5
44100002540,,ULSMGO 0.1
44100002540,,LSHFO 0.5
44100002540,,LSMGO 0.5
44100002544,,ULSMGO 0.1
44100002544,4,LSHFO 0.5
44100002544,,LSMGO 0.5
44100002548,,ULSMGO 0.1
44100002548,,LSHFO 0.5
44100002548,,LSMGO 0.5
44100002552,,ULSMGO 0.1
44100002552,1.6,LSHFO 0.5
44100002552,,LSMGO 0.5
44100002556,,ULSMGO 0.1
44100002556,1.6,LSHFO 0.5
44100002556,,LSMGO 0.5
44100002562,,ULSMGO 0.1
44100002562,1.6,LSHFO 0.5
44100002562,,LSMGO 0.5
44100002566,,ULSMGO 0.1
44100002566,,LSHFO 0.5
44100002566,,LSMGO 0.5
44100002568,,ULSMGO 0.1
44100002568,,LSHFO 0.5
44100002568,,LSMGO 0.5
44100002570,,ULSMGO 0.1
44100002570,,LSHFO 0.5
44100002570,,LSMGO 0.5
44100002572,,ULSMGO 0.1
44100002572,,LSHFO 0.5
44100002572,,LSMGO 0.5
44100002576,,ULSMGO 0.1
44100002576,0.6,LSHFO 0.5
44100002576,,LSMGO 0.5
44100002580,,ULSMGO 0.1
44100002580,32,LSHFO 0.5
44100002580,,LSMGO 0.5
44100002582,,ULSMGO 0.1
44100002582,36,LSHFO 0.5
44100002582,,LSMGO 0.5
44100002584,,ULSMGO 0.1
44100002584,40,LSHFO 0.5
44100002584,,LSMGO 0.5
44100002586,,ULSMGO 0.1
44100002586,35,LSHFO 0.5
44100002586,,LSMGO 0.5
44100002588,,ULSMGO 0.1
44100002588,37,LSHFO 0.5
44100002588,,LSMGO 0.5
44100002590,,ULSMGO 0.1
44100002590,39,LSHFO 0.5
44100002590,,LSMGO 0.5
44100002592,,ULSMGO 0.1
44100002592,35,LSHFO 0.5
44100002592,,LSMGO 0.5
44100002594,,ULSMGO 0.1
44100002594,38,LSHFO 0.5
44100002594,,LSMGO 0.5
44100002596,,ULSMGO 0.1
44100002596,40,LSHFO 0.5
44100002596,,LSMGO 0.5
44100002598,,ULSMGO 0.1
44100002598,35,LSHFO 0.5
44100002598,,LSMGO 0.5
44100002600,,ULSMGO 0.1
44100002600,10,LSHFO 0.5
44100002600,,LSMGO 0.5
44100002606,,ULSMGO 0.1
44100002606,3.8,LSHFO 0.5
44100002606,,LSMGO 0.5
44100002612,0,ULSMGO 0.1
44100002612,4,LSHFO 0.5
44100002612,0,LSMGO 0.5
44100002616,,ULSMGO 0.1
44100002616,,LSHFO 0.5
44100002616,,LSMGO 0.5
44100002619,,ULSMGO 0.1
44100002619,,LSHFO 0.5
44100002619,,LSMGO 0.5
44100002630,,ULSMGO 0.1
44100002630,0.8,LSHFO 0.5
44100002630,,LSMGO 0.5
44100002634,,ULSMGO 0.1
44100002634,20,LSHFO 0.5
44100002634,,LSMGO 0.5
44100002636,,ULSMGO 0.1
44100002636,42,LSHFO 0.5
44100002636,,LSMGO 0.5
44100002642,,ULSMGO 0.1
44100002642,18,LSHFO 0.5
44100002642,,LSMGO 0.5
44100002650,,ULSMGO 0.1
44100002650,,LSHFO 0.5
44100002650,,LSMGO 0.5
44100002654,,ULSMGO 0.1
44100002654,10,LSHFO 0.5
44100002654,,LSMGO 0.5
44100002658,,ULSMGO 0.1
44100002658,6.5,LSHFO 0.5
44100002658,,LSMGO 0.5
44100002660,,ULSMGO 0.1
44100002660,42,LSHFO 0.5
44100002660,,LSMGO 0.5
44100002662,,ULSMGO 0.1
44100002662,41,LSHFO 0.5
44100002662,,LSMGO 0.5
44100002664,,ULSMGO 0.1
44100002664,48,LSHFO 0.5
44100002664,,LSMGO 0.5
44100002666,,ULSMGO 0.1
44100002666,48,LSHFO 0.5
44100002666,,LSMGO 0.5
44100002670,0,ULSMGO 0.1
44100002670,48,LSHFO 0.5
44100002670,0,LSMGO 0.5
44100002672,,ULSMGO 0.1
44100002672,48,LSHFO 0.5
44100002672,,LSMGO 0.5
44100002674,,ULSMGO 0.1
44100002674,48,LSHFO 0.5
44100002674,,LSMGO 0.5
44100002676,,ULSMGO 0.1
44100002676,48,LSHFO 0.5
44100002676,,LSMGO 0.5
44100002678,,ULSMGO 0.1
44100002678,48,LSHFO 0.5
44100002678,,LSMGO 0.5
44100002680,,ULSMGO 0.1
44100002680,48,LSHFO 0.5
44100002680,,LSMGO 0.5
44100002682,0,ULSMGO 0.1
44100002682,48,LSHFO 0.5
44100002682,0,LSMGO 0.5
44100002684,,ULSMGO 0.1
44100002684,48,LSHFO 0.5
44100002684,,LSMGO 0.5
44100002686,,ULSMGO 0.1
44100002686,48,LSHFO 0.5
44100002686,,LSMGO 0.5
44100002688,,ULSMGO 0.1
44100002688,48,LSHFO 0.5
44100002688,,LSMGO 0.5
44100002690,,ULSMGO 0.1
44100002690,48,LSHFO 0.5
44100002690,,LSMGO 0.5
44100002692,,ULSMGO 0.1
44100002692,38,LSHFO 0.5
44100002692,,LSMGO 0.5
44100002694,,ULSMGO 0.1
44100002694,38,LSHFO 0.5
44100002694,,LSMGO 0.5
44100002697,,ULSMGO 0.1
44100002697,38,LSHFO 0.5
44100002697,,LSMGO 0.5
44100002699,,ULSMGO 0.1
44100002699,38,LSHFO 0.5
44100002699,,LSMGO 0.5
44100002701,,ULSMGO 0.1
44100002701,38,LSHFO 0.5
44100002701,,LSMGO 0.5
44100002703,,ULSMGO 0.1
44100002703,38,LSHFO 0.5
44100002703,,LSMGO 0.5
44100002706,,ULSMGO 0.1
44100002706,38,LSHFO 0.5
44100002706,,LSMGO 0.5
44100002708,,ULSMGO 0.1
44100002708,38,LSHFO 0.5
44100002708,,LSMGO 0.5
44100002710,,ULSMGO 0.1
44100002710,38,LSHFO 0.5
44100002710,,LSMGO 0.5
44100002712,,ULSMGO 0.1
44100002712,38,LSHFO 0.5
44100002712,,LSMGO 0.5
44100002714,,ULSMGO 0.1
44100002714,43,LSHFO 0.5
44100002714,,LSMGO 0.5
44100002716,,ULSMGO 0.1
44100002716,27,LSHFO 0.5
44100002716,,LSMGO 0.5
44100002723,,ULSMGO 0.1
44100002723,7,LSHFO 0.5
44100002723,,LSMGO 0.5
44100002727,,ULSMGO 0.1
44100002727,,LSHFO 0.5
44100002727,,LSMGO 0.5
44100002730,,ULSMGO 0.1
44100002730,,LSHFO 0.5
44100002730,,LSMGO 0.5
44100002732,,ULSMGO 0.1
44100002732,,LSHFO 0.5
44100002732,,LSMGO 0.5
44100002734,,ULSMGO 0.1
44100002734,,LSHFO 0.5
44100002734,,LSMGO 0.5
44100002736,,ULSMGO 0.1
44100002736,,LSHFO 0.5
44100002736,,LSMGO 0.5
44100002738,,ULSMGO 0.1
44100002738,,LSHFO 0.5
44100002738,,LSMGO 0.5
44100002740,,ULSMGO 0.1
44100002740,,LSHFO 0.5
44100002740,,LSMGO 0.5
44100002742,,ULSMGO 0.1
44100002742,,LSHFO 0.5
44100002742,,LSMGO 0.5
44100002744,,ULSMGO 0.1
44100002744,,LSHFO 0.5
44100002744,,LSMGO 0.5
44100002746,0,ULSMGO 0.1
44100002746,0,LSHFO 0.5
44100002746,0,LSMGO 0.5
44100002748,,ULSMGO 0.1
44100002748,,LSHFO 0.5
44100002748,,LSMGO 0.5
44100002751,,ULSMGO 0.1
44100002751,,LSHFO 0.5
44100002751,,LSMGO 0.5
44100002753,,ULSMGO 0.1
44100002753,,LSHFO 0.5
44100002753,,LSMGO 0.5
44100002757,,ULSMGO 0.1
44100002757,6,LSHFO 0.5
44100002757,,LSMGO 0.5
44100002759,,ULSMGO 0.1
44100002759,17,LSHFO 0.5
44100002759,,LSMGO 0.5
44100002763,,ULSMGO 0.1
44100002763,,LSHFO 0.5
44100002763,,LSMGO 0.5
44100002765,,ULSMGO 0.1
44100002765,,LSHFO 0.5
44100002765,,LSMGO 0.5
44100002767,,ULSMGO 0.1
44100002767,,LSHFO 0.5
44100002767,,LSMGO 0.5
44100002769,,ULSMGO 0.1
44100002769,,LSHFO 0.5
44100002769,,LSMGO 0.5
44100002771,,ULSMGO 0.1
44100002771,,LSHFO 0.5
44100002771,,LSMGO 0.5
44100002773,,ULSMGO 0.1
44100002773,,LSHFO 0.5
44100002773,,LSMGO 0.5
44100002778,,ULSMGO 0.1
44100002778,,LSHFO 0.5
44100002778,,LSMGO 0.5
44100002780,,ULSMGO 0.1
44100002780,,LSHFO 0.5
44100002780,,LSMGO 0.5
44100002782,,ULSMGO 0.1
44100002782,,LSHFO 0.5
44100002782,,LSMGO 0.5
44100002784,,ULSMGO 0.1
44100002784,,LSHFO 0.5
44100002784,,LSMGO 0.5
44100002786,,ULSMGO 0.1
44100002786,,LSHFO 0.5
44100002786,,LSMGO 0.5
44100002792,,ULSMGO 0.1
44100002792,,LSHFO 0.5
44100002792,,LSMGO 0.5
44100002796,,ULSMGO 0.1
44100002796,3,LSHFO 0.5
44100002796,,LSMGO 0.5
44100002805,,ULSMGO 0.1
44100002805,,LSHFO 0.5
44100002805,,LSMGO 0.5
44100002809,,ULSMGO 0.1
44100002809,3,LSHFO 0.5
44100002809,,LSMGO 0.5
44100002813,,ULSMGO 0.1
44100002813,,LSHFO 0.5
44100002813,,LSMGO 0.5
44100002817,,ULSMGO 0.1
44100002817,,LSHFO 0.5
44100002817,,LSMGO 0.5
44100002819,,ULSMGO 0.1
44100002819,,LSHFO 0.5
44100002819,,LSMGO 0.5
44100002821,,ULSMGO 0.1
44100002821,,LSHFO 0.5
44100002821,,LSMGO 0.5
44100002825,,ULSMGO 0.1
44100002825,3,LSHFO 0.5
44100002825,,LSMGO 0.5
44100002830,,ULSMGO 0.1
44100002830,,LSHFO 0.5
44100002830,,LSMGO 0.5
44100002835,,ULSMGO 0.1
44100002835,,LSHFO 0.5
44100002835,,LSMGO 0.5
44100002842,,ULSMGO 0.1
44100002842,,LSHFO 0.5
44100002842,,LSMGO 0.5
44100002846,,ULSMGO 0.1
44100002846,4,LSHFO 0.5
44100002846,,LSMGO 0.5
44100002851,,ULSMGO 0.1
44100002851,,LSHFO 0.5
44100002851,,LSMGO 0.5
44100002853,,ULSMGO 0.1
44100002853,,LSHFO 0.5
44100002853,,LSMGO 0.5
44100002855,,ULSMGO 0.1
44100002855,,LSHFO 0.5
44100002855,,LSMGO 0.5
44100002857,,ULSMGO 0.1
44100002857,,LSHFO 0.5
44100002857,,LSMGO 0.5
44100002861,,ULSMGO 0.1
44100002861,3,LSHFO 0.5
44100002861,,LSMGO 0.5
44100002865,,ULSMGO 0.1
44100002865,,LSHFO 0.5
44100002865,,LSMGO 0.5
44100002869,,ULSMGO 0.1
44100002869,3,LSHFO 0.5
44100002869,,LSMGO 0.5
44100002873,,ULSMGO 0.1
44100002873,5,LSHFO 0.5
44100002873,,LSMGO 0.5
44100002875,,ULSMGO 0.1
44100002875,51,LSHFO 0.5
44100002875,,LSMGO 0.5
44100002880,,ULSMGO 0.1
44100002880,50,LSHFO 0.5
44100002880,,LSMGO 0.5
44100002882,,ULSMGO 0.1
44100002882,48,LSHFO 0.5
44100002882,,LSMGO 0.5
44100002884,,ULSMGO 0.1
44100002884,46,LSHFO 0.5
44100002884,,LSMGO 0.5
44100002886,,ULSMGO 0.1
44100002886,48,LSHFO 0.5
44100002886,,LSMGO 0.5
44100002888,,ULSMGO 0.1
44100002888,46,LSHFO 0.5
44100002888,,LSMGO 0.5
44100002890,,ULSMGO 0.1
44100002890,48,LSHFO 0.5
44100002890,,LSMGO 0.5
44100002893,,ULSMGO 0.1
44100002893,48,LSHFO 0.5
44100002893,,LSMGO 0.5
44100002895,,ULSMGO 0.1
44100002895,48,LSHFO 0.5
44100002895,,LSMGO 0.5
44100002897,,ULSMGO 0.1
44100002897,48,LSHFO 0.5
44100002897,,LSMGO 0.5
44100002899,0,ULSMGO 0.1
44100002899,48,LSHFO 0.5
44100002899,0,LSMGO 0.5
44100002901,,ULSMGO 0.1
44100002901,48,LSHFO 0.5
44100002901,,LSMGO 0.5
44100002903,,ULSMGO 0.1
44100002903,48,LSHFO 0.5
44100002903,,LSMGO 0.5
44100002907,,ULSMGO 0.1
44100002907,48,LSHFO 0.5
44100002907,,LSMGO 0.5
44100002909,,ULSMGO 0.1
44100002909,48,LSHFO 0.5
44100002909,,LSMGO 0.5
44100002911,,ULSMGO 0.1
44100002911,48,LSHFO 0.5
44100002911,,LSMGO 0.5
44100002913,,ULSMGO 0.1
44100002913,48,LSHFO 0.5
44100002913,,LSMGO 0.5
44100002915,,ULSMGO 0.1
44100002915,47,LSHFO 0.5
44100002915,,LSMGO 0.5
44100002917,,ULSMGO 0.1
44100002917,48,LSHFO 0.5
44100002917,,LSMGO 0.5
44100002919,,ULSMGO 0.1
44100002919,47,LSHFO 0.5
44100002919,,LSMGO 0.5
44100002921,,ULSMGO 0.1
44100002921,47,LSHFO 0.5
44100002921,,LSMGO 0.5
44100002923,,ULSMGO 0.1
44100002923,48,LSHFO 0.5
44100002923,,LSMGO 0.5
44100002925,,ULSMGO 0.1
44100002925,54,LSHFO 0.5
44100002925,,LSMGO 0.5
44100002927,,ULSMGO 0.1
44100002927,54,LSHFO 0.5
44100002927,,LSMGO 0.5
44100002929,,ULSMGO 0.1
44100002929,50,LSHFO 0.5
44100002929,,LSMGO 0.5
44100002931,,ULSMGO 0.1
44100002931,52,LSHFO 0.5
44100002931,,LSMGO 0.5
44100002933,,ULSMGO 0.1
44100002933,50,LSHFO 0.5
44100002933,,LSMGO 0.5
44100002935,,ULSMGO 0.1
44100002935,53,LSHFO 0.5
44100002935,,LSMGO 0.5
44100002942,,ULSMGO 0.1
44100002942,50,LSHFO 0.5
44100002942,,LSMGO 0.5
44100002944,,ULSMGO 0.1
44100002944,6.5,LSHFO 0.5
44100002944,,LSMGO 0.5
44100002946,,ULSMGO 0.1
44100002946,45,LSHFO 0.5
44100002946,,LSMGO 0.5
44100002954,,ULSMGO 0.1
44100002954,4,LSHFO 0.5
44100002954,,LSMGO 0.5
44100002959,,ULSMGO 0.1
44100002959,8,LSHFO 0.5
44100002959,,LSMGO 0.5
44100002961,,ULSMGO 0.1
44100002961,,LSHFO 0.5
44100002961,,LSMGO 0.5
44100002963,,ULSMGO 0.1
44100002963,,LSHFO 0.5
44100002963,,LSMGO 0.5
44100002965,,ULSMGO 0.1
44100002965,,LSHFO 0.5
44100002965,,LSMGO 0.5
44100002967,,ULSMGO 0.1
44100002967,,LSHFO 0.5
44100002967,,LSMGO 0.5
44100002969,,ULSMGO 0.1
44100002969,,LSHFO 0.5
44100002969,,LSMGO 0.5
44100002971,,ULSMGO 0.1
44100002971,,LSHFO 0.5
44100002971,,LSMGO 0.5
44100002974,,ULSMGO 0.1
44100002974,,LSHFO 0.5
44100002974,,LSMGO 0.5
44100002978,,ULSMGO 0.1
44100002978,1,LSHFO 0.5
44100002978,,LSMGO 0.5
44100002982,,ULSMGO 0.1
44100002982,,LSHFO 0.5
44100002982,,LSMGO 0.5
44100002984,,ULSMGO 0.1
44100002984,,LSHFO 0.5
44100002984,,LSMGO 0.5
44100002988,,ULSMGO 0.1
44100002988,2,LSHFO 0.5
44100002988,,LSMGO 0.5
44100002993,,ULSMGO 0.1
44100002993,,LSHFO 0.5
44100002993,,LSMGO 0.5
44100002997,,ULSMGO 0.1
44100002997,0.5,LSHFO 0.5
44100002997,,LSMGO 0.5
44100003001,,ULSMGO 0.1
44100003001,,LSHFO 0.5
44100003001,,LSMGO 0.5
44100003005,,ULSMGO 0.1
44100003005,0.5,LSHFO 0.5
44100003005,,LSMGO 0.5
44100003009,,ULSMGO 0.1
44100003009,,LSHFO 0.5
44100003009,,LSMGO 0.5
44100003014,,ULSMGO 0.1
44100003014,0.5,LSHFO 0.5
44100003014,,LSMGO 0.5
44100003018,,ULSMGO 0.1
44100003018,0.5,LSHFO 0.5
44100003018,,LSMGO 0.5
44100003025,,ULSMGO 0.1
44100003025,2,LSHFO 0.5
44100003025,,LSMGO 0.5
44100003029,,ULSMGO 0.1
44100003029,,LSHFO 0.5
44100003029,,LSMGO 0.5
44100003033,,ULSMGO 0.1
44100003033,1.5,LSHFO 0.5
44100003033,,LSMGO 0.5
44100003037,,ULSMGO 0.1
44100003037,7,LSHFO 0.5
44100003037,,LSMGO 0.5
44100003043,,ULSMGO 0.1
44100003043,0.5,LSHFO 0.5
44100003043,,LSMGO 0.5
44100003047,,ULSMGO 0.1
44100003047,,LSHFO 0.5
44100003047,,LSMGO 0.5
44100003051,,ULSMGO 0.1
44100003051,7,LSHFO 0.5
44100003051,,LSMGO 0.5
44100003055,,ULSMGO 0.1
44100003055,,LSHFO 0.5
44100003055,,LSMGO 0.5
44100003059,,ULSMGO 0.1
44100003059,2,LSHFO 0.5
44100003059,,LSMGO 0.5
44100003063,,ULSMGO 0.1
44100003063,0.5,LSHFO 0.5
44100003063,,LSMGO 0.5
44100003069,,ULSMGO 0.1
44100003069,4,LSHFO 0.5
44100003069,,LSMGO 0.5
44100003073,,ULSMGO 0.1
44100003073,,LSHFO 0.5
44100003073,,LSMGO 0.5
44100003075,,ULSMGO 0.1
44100003075,,LSHFO 0.5
44100003075,,LSMGO 0.5
44100003077,,ULSMGO 0.1
44100003077,,LSHFO 0.5
44100003077,,LSMGO 0.5
44100003079,,ULSMGO 0.1
44100003079,,LSHFO 0.5
44100003079,,LSMGO 0.5
44100003083,,ULSMGO 0.1
44100003083,0.5,LSHFO 0.5
44100003083,,LSMGO 0.5
44100003087,,ULSMGO 0.1
44100003087,4,LSHFO 0.5
44100003087,,LSMGO 0.5
44100003089,,ULSMGO 0.1
44100003089,4,LSHFO 0.5
44100003089,,LSMGO 0.5
44100003095,,ULSMGO 0.1
44100003095,0.5,LSHFO 0.5
44100003095,,LSMGO 0.5
44100003099,,ULSMGO 0.1
44100003099,,LSHFO 0.5
44100003099,,LSMGO 0.5
44100003101,,ULSMGO 0.1
44100003101,,LSHFO 0.5
44100003101,,LSMGO 0.5
44100003103,,ULSMGO 0.1
44100003103,,LSHFO 0.5
44100003103,,LSMGO 0.5
44100003105,,ULSMGO 0.1
44100003105,,LSHFO 0.5
44100003105,,LSMGO 0.5
44100003107,,ULSMGO 0.1
44100003107,,LSHFO 0.5
44100003107,,LSMGO 0.5
44100003109,,ULSMGO 0.1
44100003109,,LSHFO 0.5
44100003109,,LSMGO 0.5
44100003111,,ULSMGO 0.1
44100003111,,LSHFO 0.5
44100003111,,LSMGO 0.5
44100003113,0,ULSMGO 0.1
44100003113,0,LSHFO 0.5
44100003113,0,LSMGO 0.5
44100003115,,ULSMGO 0.1
44100003115,,LSHFO 0.5
44100003115,,LSMGO 0.5
44100003119,,ULSMGO 0.1
44100003119,1,LSHFO 0.5
44100003119,,LSMGO 0.5
44100003123,,ULSMGO 0.1
44100003123,3,LSHFO 0.5
44100003123,,LSMGO 0.5
44100003125,,ULSMGO 0.1
44100003125,3,LSHFO 0.5
44100003125,,LSMGO 0.5
44100003131,,ULSMGO 0.1
44100003131,1,LSHFO 0.5
44100003131,,LSMGO 0.5
44100003135,,ULSMGO 0.1
44100003135,,LSHFO 0.5
44100003135,,LSMGO 0.5
44100003137,,ULSMGO 0.1
44100003137,,LSHFO 0.5
44100003137,,LSMGO 0.5
44100003139,,ULSMGO 0.1
44100003139,,LSHFO 0.5
44100003139,,LSMGO 0.5
44100003141,,ULSMGO 0.1
44100003141,,LSHFO 0.5
44100003141,,LSMGO 0.5
44100003145,,ULSMGO 0.1
44100003145,,LSHFO 0.5
44100003145,,LSMGO 0.5
44100003149,0,ULSMGO 0.1
44100003149,17,LSHFO 0.5
44100003149,0,LSMGO 0.5
44100003151,0,ULSMGO 0.1
44100003151,11,LSHFO 0.5
44100003151,0,LSMGO 0.5
44100003153,,ULSMGO 0.1
44100003153,48,LSHFO 0.5
44100003153,,LSMGO 0.5
44100003155,0,ULSMGO 0.1
44100003155,48,LSHFO 0.5
44100003155,0,LSMGO 0.5
44100003157,0,ULSMGO 0.1
44100003157,48,LSHFO 0.5
44100003157,0,LSMGO 0.5
44100003159,0,ULSMGO 0.1
44100003159,48,LSHFO 0.5
44100003159,0,LSMGO 0.5
44100003162,0,ULSMGO 0.1
44100003162,50,LSHFO 0.5
44100003162,0,LSMGO 0.5
44100003164,0,ULSMGO 0.1
44100003164,48,LSHFO 0.5
44100003164,0,LSMGO 0.5
44100003166,0,ULSMGO 0.1
44100003166,48,LSHFO 0.5
44100003166,0,LSMGO 0.5
44100003169,,ULSMGO 0.1
44100003169,52,LSHFO 0.5
44100003169,,LSMGO 0.5
44100003171,,ULSMGO 0.1
44100003171,50,LSHFO 0.5
44100003174,,ULSMGO 0.1
44100003174,3.25,LSHFO 0.5
44100003182,,ULSMGO 0.1
44100003182,1.625,LSHFO 0.5
44100003186,,ULSMGO 0.1
44100003186,,LSHFO 0.5
44100003188,0,ULSMGO 0.1
44100003188,0,LSHFO 0.5
44100003190,,ULSMGO 0.1
44100003190,,LSHFO 0.5
44100003192,,ULSMGO 0.1
44100003192,,LSHFO 0.5
44100003194,,ULSMGO 0.1
44100003194,,LSHFO 0.5
44100003196,,ULSMGO 0.1
44100003196,,LSHFO 0.5
44100003198,,ULSMGO 0.1
44100003198,,LSHFO 0.5
44100003200,,ULSMGO 0.1
44100003200,,LSHFO 0.5
44100003202,,ULSMGO 0.1
44100003202,,LSHFO 0.5
44100003208,,ULSMGO 0.1
44100003208,1,LSHFO 0.5
44100003212,,ULSMGO 0.1
44100003212,6,LSHFO 0.5
44100003214,0,ULSMGO 0.1
44100003214,51,LSHFO 0.5
44100003216,,ULSMGO 0.1
44100003216,4,LSHFO 0.5
44100003224,0,ULSMGO 0.1
44100003224,3,LSHFO 0.5
44100003230,0,ULSMGO 0.1
44100003230,,LSHFO 0.5
44100003233,,ULSMGO 0.1
44100003233,,LSHFO 0.5
44100003237,,ULSMGO 0.1
44100003237,3,LSHFO 0.5
